A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_A_mean,R_robot_choosing_A_low,R_robot_choosing_A_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,100,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.960250564878205,8.813912628577409,9.106588501179,0.0,0.0,0.0,8.957737107923215,8.756431912064425,9.159042303782005,9.009511529651014,8.837688678346588,9.181334380955441,26.906955714810604,26.340826242773666,27.47308518684754,0.0,0.0,0.0,0.9985046334887021,0.9808136754266376,1.0161955915507666,0.0,0.0,0.0,1.0001148858753457,0.9779860095578943,1.0222437621927971,0.9930485187958905,0.9755973911063097,1.0104996464854712,2.979024606616048,2.926238742966033,3.031810470266063,4.688040793627479,4.615307160754566,4.7631035825694905,4.629678267169003,4.546659933905135,4.715784681544454,0.07660105769894505,0.07284477046999766,0.08076579777225798,4.710224480087469,4.573692342897216,4.855158849165479,4.634410273526893,4.500322136237825,4.776734171229158,0.07441711970375559,0.07103771667486591,0.07813411213493,4.674397953285489,4.568945453281128,4.779850453289849
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.951948314385819,8.689347197067024,9.214549431704613,0.0,0.0,0.0,9.00441065556752,8.76546167093895,9.24335964019609,9.009602217507396,8.810916918321713,9.20828751669308,27.011619423988595,26.522439244106483,27.500799603870707,0.0,0.0,0.0,0.9934569893452627,0.9712090724403336,1.015704906250192,0.0,0.0,0.0,1.002885314465312,0.9868670738900245,1.0189035550405996,0.9961326845936744,0.9727795933376906,1.0194857758496583,3.0045711721403876,2.9492367115068667,3.0599056327739085,4.294512083444761,4.183662932708593,4.411395162996098,3.984421874177861,3.9080794632199485,4.0638063329753695,0.3151288372567487,0.30692368963711875,0.3237847399383525,4.3265876906336,4.208301737887517,4.45171545884058,4.0223871876134885,3.9107975973197067,4.140531952901062,0.27643425079704514,0.269675442270237,0.2835405572516309,4.30799299104352,4.21562856722568,4.400357414861359
30,30,100,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.10318516476776,8.913368844753176,9.293001484782344,0.0,0.0,0.0,9.04917528589153,8.888573953984382,9.20977661779868,8.96406789800963,8.706033244899746,9.222102551119512,27.01244181512117,26.580931522060887,27.443952108181456,0.0,0.0,0.0,1.0031483219843684,0.9847999594402032,1.0214966845285338,0.0,0.0,0.0,1.007169638064428,0.9847160112219391,1.0296232649069168,0.9929077595629409,0.9789031633631278,1.006912355762754,3.019716098609743,2.9564289305906577,3.083003266628828,3.253416266759603,3.202675853713624,3.3057903360555536,3.1988889349849754,3.1304225550751794,3.27041717790638,0.05487723760475393,0.05303866283818782,0.05684785734622418,3.2490814837860316,3.2048413250850967,3.2945601357601446,3.186695099942332,3.133764256835974,3.241444719837766,0.05299025017931508,0.05131044299517157,0.054783767459240726,32.825939594840456,32.14052723419055,33.51135195549036
30,30,100,1,1,15,45,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.091719862248723,8.880328193880958,9.303111530616489,0.0,0.0,0.0,9.039340000413363,8.8230079874086,9.255672013418126,9.040983958112557,8.817759445257417,9.264208470967697,27.129846742222423,26.498668497908792,27.761024986536054,0.0,0.0,0.0,0.9951742475145581,0.9684496705074461,1.02189882452167,0.0,0.0,0.0,1.0079889493909995,0.9782659135577797,1.0377119852242194,1.0035585449066,0.9856408997668694,1.0214761900463305,3.0019358527436775,2.948198331649804,3.0556733738375508,2.7279355139937755,2.6755388893314307,2.782425358160822,2.1234800577971575,2.06239984295222,2.1882886052813273,0.6062986629467351,0.5951990984308394,0.6178200745119403,2.7293012673861834,2.6747081921756766,2.7861693600885875,2.2578646399045845,2.2029679180774746,2.315567274378001,0.47852485565586306,0.46543874215219977,0.49236810576395984,27.209713008220703,26.524214052386508,27.895211964054898
30,30,100,1,1,15,45,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.989517602604622,8.783849826490286,9.195185378718957,0.0,0.0,0.0,8.970976963347475,8.79924499258207,9.14270893411288,9.031848276348807,8.865594109055184,9.19810244364243,26.97261227090609,26.391479394572023,27.553745147240157,0.0,0.0,0.0,1.0027409965418996,0.9805487267267332,1.024933266357066,0.0,0.0,0.0,1.004541857249359,0.9904011777513794,1.0186825367473387,1.00192327201806,0.9842596661790016,1.0195868778571184,3.0066149525188237,2.943497608379945,3.0697322966577025,3.7212377955419584,3.639779985505752,3.806425101946784,3.005025857863305,2.9317581285921963,3.0820495277902364,0.7428037920134024,0.7255134459346795,0.7609383807257892,3.74524639536591,3.6793418790689416,3.813554941306833,3.1056963851135677,3.029250994784788,3.1860999755309014,0.6333415992468157,0.6158527734364303,0.6518527427601291,3.757598499730787,3.658004013040406,3.8571929864211683
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.069259823636884,8.91950206759987,9.219017579673897,0.0,0.0,0.0,9.000628422734748,8.737203659728163,9.264053185741332,9.03954662599012,8.87489750993317,9.20419574204707,26.78588589781933,26.19342170892836,27.378350086710302,0.0,0.0,0.0,0.996217748380079,0.9770940458774324,1.0153414508827256,0.0,0.0,0.0,1.0001412504779867,0.9780737209605361,1.0222087799954374,0.991046645331027,0.9721355863786526,1.0099577042834014,3.009917395939889,2.9216888814438318,3.0981459104359463,2.444109394244386,2.3899103552270544,2.500823757659914,1.541150127104789,1.4994212410573986,1.585268131713131,0.9047626387241209,0.8812295475414016,0.9295871107362896,2.4424563301724986,2.3928240905695564,2.4941911370125096,1.6867163446389017,1.6434227265460817,1.7323526953995607,0.7539151206742436,0.7369250396609114,0.7717071153865074,24.507028330531256,23.968732759341428,25.045323901721083
30,30,100,1,1,20,40,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.92174976825674,8.789686200584493,9.053813335928988,0.0,0.0,0.0,9.083696104595857,8.915400383157037,9.251991826034677,9.007301019608594,8.808537434523574,9.206064604693614,27.132912684590934,26.613710470213565,27.652114898968303,0.0,0.0,0.0,0.991352692304451,0.9727873453438544,1.0099180392650475,0.0,0.0,0.0,1.001886355695442,0.984030732377838,1.019741979013046,1.0011627141795716,0.9736674658822391,1.028657962476904,2.99353636616966,2.941585589830032,3.0454871425092884,3.5820314337050596,3.4868225997245705,3.682585641713381,2.6435266928588805,2.574839539166011,2.7159789209420993,0.9296217841316542,0.9094048327126995,0.950758057851947,3.609491638805993,3.515921568950677,3.7081782830254815,2.7607516386806936,2.6824923129971014,2.8437144775186662,0.8166749856005263,0.7942905868689989,0.8403576283784735,0.3565253540182891,0.34653718589951604,0.3665135221370622
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.005091632374906,8.785567262329351,9.224616002420461,0.0,0.0,0.0,9.025622237445265,8.85255088914533,9.1986935857452,8.972581438351607,8.737375231945688,9.207787644757527,27.01592147860003,26.463868475033703,27.56797448216636,0.0,0.0,0.0,1.001372363312411,0.9819526295122456,1.0207920971125763,0.0,0.0,0.0,1.0010604207216511,0.9838529244596572,1.018267916983645,1.0055809159822378,0.9869197081345296,1.024242123829946,2.9658746508284257,2.882691135048913,3.0490581666079386,3.350777425926951,3.2838907001219155,3.420445518571838,2.2572954014870406,2.203506819538181,2.313775695770549,1.0902602907234697,1.0618200407332754,1.120265982242036,3.3111842480829736,3.221158712758375,3.4063865654549734,2.3819083295644496,2.3225916164883142,2.4443342296375796,0.9863250808863764,0.9584910434639526,1.0158240359620354,0.33530699644109013,0.328001704863823,0.34261228801835725
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.006819887473572,8.739973800882375,9.27366597406477,0.0,0.0,0.0,8.984504392856788,8.825566132057387,9.143442653656189,9.003191541099415,8.809831156364943,9.196551925833887,26.993027520903222,26.337409163558284,27.64864587824816,0.0,0.0,0.0,1.0009306487979956,0.9816520598383992,1.0202092377575922,0.0,0.0,0.0,0.9974641025322841,0.9778590377072646,1.0170691673573036,1.0038083856845383,0.985658598294322,1.0219581730747547,3.007030139479786,2.9621654918179576,3.051894787141614,2.335622636876475,2.2753433947041297,2.399182675257561,1.2847896199022726,1.2556410512303497,1.3153236663781025,1.0244204017893053,1.0022812554461904,1.0475596924915895,2.3343747695779387,2.274670118092876,2.397298112697424,1.4349728535588746,1.3986794922009602,1.473199892967139,0.8812653222782737,0.8614347100267609,0.9020304670096292,23.20032455465879,22.591077851942266,23.80957125737531
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.973344552001867,8.737932591475777,9.208756512527957,0.0,0.0,0.0,8.919332076145906,8.71948115170912,9.119183000582693,9.003582461325095,8.849914530496298,9.157250392153893,26.79291776678448,26.089538690437315,27.496296843131645,0.0,0.0,0.0,0.9985336666573187,0.9795540742783801,1.0175132590362572,0.0,0.0,0.0,0.9874203355067158,0.9721408302542361,1.0026998407591954,1.0012964902814516,0.9822624993123149,1.0203304812505885,2.990976938745655,2.906415844287795,3.0755380332035145,3.1974132795049712,3.109907492322283,3.2899860720281078,2.167793324980654,2.106750156309554,2.2324795065210705,1.074003086124637,1.0504284372266295,1.0986601950125303,3.1990150365400343,3.1264286865615305,3.2750519760529655,2.2968228994106252,2.237134116086226,2.359784096330113,0.9581710207317361,0.9364674479086823,0.980904466041264,3.199341040631798,3.126068380759938,3.272613700503658
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.048405602079322,8.891183768204025,9.20562743595462,0.0,0.0,0.0,8.922821780690963,8.70529412631139,9.140349435070537,8.983821281764886,8.790614428316184,9.177028135213588,27.138600089260795,26.548228883791072,27.728971294730517,0.0,0.0,0.0,1.0011094633271183,0.9712283665913589,1.0309905600628777,0.0,0.0,0.0,0.9960634670372274,0.981521298930648,1.0106056351438069,0.994463651469149,0.9660234084573511,1.0229038944809468,3.0314927242697784,2.9818391070753245,3.0811463414642324,3.0348019588628836,2.967551650498827,3.1051709803822645,1.7667312472360417,1.7225286239837054,1.8132622285088538,1.2313687655501433,1.2081020958053517,1.25554921270082,3.0347242667002043,2.967044745428243,3.1055634572414514,1.9092834708983875,1.8560712409036844,1.9656368687868366,1.1007371451204677,1.0713607027033143,1.131769995224339,3.0313861079208824,2.9668339461880673,3.0959382696536974
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.000033217042837,8.785703814263512,9.214362619822163,0.0,0.0,0.0,8.963899201691877,8.8097642998373,9.118034103546455,9.04368130310143,8.806594507309164,9.280768098893695,26.774241093554316,26.206351613904804,27.34213057320383,0.0,0.0,0.0,1.0039688678508902,0.9881132316805341,1.0198245040212464,0.0,0.0,0.0,1.0034705196018903,0.9740484429355275,1.032892596268253,0.9980269976918037,0.9815196001360295,1.014534395247578,2.9792502751953283,2.9248621150703724,3.033638435320284,3.144052212110039,3.0665837996134804,3.2255360968500604,1.8607414028927096,1.8043295721054722,1.9207944744289174,1.2520383826163257,1.2201614642213374,1.2856255612851342,3.1433034967741045,3.0654367487305016,3.2252292161218055,1.9747583263901252,1.9218140863700015,2.030702339301639,1.1536740463921615,1.124391182459729,1.1845229401055355,0.31528728094604486,0.30887699286343046,0.32169756902865926
30,30,100,1,1,20,40,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.012345115304628,8.815009998289014,9.209680232320242,0.0,0.0,0.0,9.003837747192582,8.807844891464908,9.199830602920256,9.017360487027307,8.770903325274539,9.263817648780076,26.984534440899214,26.391512494750373,27.577556387048055,0.0,0.0,0.0,0.9956474706562372,0.9727305488133409,1.0185643924991334,0.0,0.0,0.0,0.9713800936010387,0.9474889120271356,0.9952712751749418,1.001133606625773,0.9848221421415816,1.0174450711099645,2.9904557701158176,2.9417436689370398,3.0391678712945955,3.4433613462944583,3.3524033201692642,3.5393928056804835,2.5387654737685046,2.4824335323486846,2.5977133712851264,0.9278090595427342,0.9081944507854713,0.9482896183441086,3.474569923928425,3.3760506708191618,3.579011953662047,2.649399380980679,2.5851504041820834,2.7169233220240687,0.8037035691010277,0.7866584292906215,0.821503729114769,3.4546782156852642,3.3924315154464755,3.516924915924053
30,30,100,1,1,20,40,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.980649694595291,8.7625672777847,9.198732111405882,0.0,0.0,0.0,8.980372664376619,8.784096880709603,9.176648448043634,9.063816292587916,8.949057745434347,9.178574839741485,26.94678928299524,26.31062766969996,27.58295089629052,0.0,0.0,0.0,1.0030613448731893,0.9847261819615736,1.021396507784805,0.0,0.0,0.0,0.9947189241513099,0.979977862599187,1.009459985703433,1.0023291737172892,0.9908567022328345,1.013801645201744,2.9825389414960233,2.925512197612105,3.0395656853799418,2.6197608905460483,2.565538667416134,2.676324554546817,1.8403002795336798,1.7988660233618945,1.8836882930194736,0.7565281999185149,0.7398359203087252,0.7739910932290683,2.6275121113884428,2.5667214248422776,2.6912522071216043,1.9751095358087447,1.9355560951392734,2.016313263902767,0.6160373103133671,0.6010504058374895,0.6317907095641189,26.288209319078746,25.547650488378626,27.028768149778866
30,30,100,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,9.021071114413278,8.861656553183803,9.180485675642753,0.0,0.0,0.0,9.02195260398396,8.84297203978238,9.200933168185541,9.055369112838877,8.90901415660884,9.201724069068913,27.015558767104533,26.396848284480697,27.63426924972837,0.0,0.0,0.0,0.9970599669664721,0.979176478717463,1.0149434552154812,0.0,0.0,0.0,1.0082085030391725,0.9908102318219273,1.0256067742564179,0.9926405444860456,0.9727368529227393,1.0125442360493517,3.0048214340688184,2.916076630762128,3.0935662373755086,2.1787829272742996,2.1246667720647365,2.235727854918428,1.018568820173623,0.9964262991635985,1.0417178061329222,1.171009896927166,1.1373582514352047,1.2067135972645344,2.1760621104608893,2.1271424946875426,2.227284779320305,1.1542055549816017,1.131954820152025,1.1773485911138493,1.0403155647443383,1.016087104970019,1.0657276977484653,21.90687548834234,21.250311050579228,22.563439926105453
30,30,100,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.032653936620857,8.788275536127237,9.277032337114477,0.0,0.0,0.0,8.887780513764419,8.685054248517979,9.090506779010859,9.188859694256148,8.913999817915075,9.463719570597222,27.069213697074925,26.428195747114426,27.710231647035425,0.0,0.0,0.0,1.002736953803666,0.9765493528612633,1.0289245547460686,0.0,0.0,0.0,1.0059989550301545,0.9890698816113583,1.0229280284489506,0.9983056491522584,0.9790734029430751,1.0175378953614418,3.004733732350636,2.951485623370906,3.057981841330366,2.920580130726202,2.8559706810894108,2.9881805089001765,1.4867139118080832,1.437751802301141,1.539128362846372,1.401221364331824,1.36768533723002,1.4364433573225057,2.92103916642635,2.8584818480791907,2.9863958579591388,1.5926141588014975,1.5482660313629344,1.63957779657101,1.291220423190953,1.2596671205780343,1.324395091659737,0.2952535243699669,0.28803834140880313,0.3024687073311306
30,30,100,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.938899565427255,8.73724912109659,9.140550009757918,0.0,0.0,0.0,8.982761125123023,8.823822538674746,9.1416997115713,8.965713723497897,8.799124142686365,9.13230330430943,27.150894234320354,26.584805897979656,27.716982570661052,0.0,0.0,0.0,1.0072792720074473,0.990016408056609,1.0245421359582856,0.0,0.0,0.0,0.998109643802097,0.9788576755647046,1.0173616120394895,0.9905137988104307,0.9631228496962733,1.0179047479245882,3.000761778110199,2.9396170097070007,3.0619065465133977,2.77085489980439,2.704463717500847,2.8405877560223947,1.4119429366491716,1.369423792977118,1.4571870350940515,1.3961386442645178,1.3580181611921611,1.4364610726145415,2.7842125458915308,2.7119481170257256,2.860433621307621,1.5271901095546678,1.482858473322128,1.5742541160431986,1.2654623642766685,1.2325150814692878,1.3002195046770928,2.7764201845540346,2.7136780473525213,2.839162321755548
30,30,100,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.958040295150575,8.693895441979697,9.222185148321453,0.0,0.0,0.0,8.977636582902079,8.846390109132066,9.108883056672092,9.035556570626788,8.851374945725913,9.219738195527663,27.022941181827665,26.484908868584963,27.560973495070368,0.0,0.0,0.0,0.9958167077711446,0.976676979454411,1.0149564360878782,0.0,0.0,0.0,1.0094841680117577,0.9884933814832371,1.0304749545402783,0.9974640178623196,0.9821974919917824,1.0127305437328569,3.0140322678879636,2.9478139984982388,3.0802505372776885,2.58016189138369,2.521717077738001,2.6413800860249523,1.0681189670428632,1.03853496484429,1.099437866612048,1.5232374306404546,1.4907872504794906,1.5571317408505148,2.5861074458971594,2.5295409073597623,2.6452617777594236,1.1618889233708474,1.1251050034868562,1.2011593461489156,1.4254069434791135,1.3900323029758943,1.4626290842407343,2.5848714155941424,2.5151665056443795,2.654576325543905
30,30,100,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.019849437431805,8.848478257566033,9.191220617297578,0.0,0.0,0.0,8.871252861308827,8.608209000029657,9.134296722587997,8.984524803347004,8.814673751047534,9.154375855646473,27.01934882089156,26.50299715141438,27.535700490368743,0.0,0.0,0.0,0.9999733988885676,0.9773502885594115,1.0225965092177236,0.0,0.0,0.0,0.9973503357604415,0.9761990470099026,1.0185016245109806,0.9993106364420217,0.979064586553064,1.0195566863309793,2.9797363350220243,2.9047337949500323,3.0547388750940163,2.6380098631361144,2.569950650891411,2.709771918997306,1.1244735024359722,1.088523406400619,1.1628793122771461,1.5750625105009382,1.5378747939826993,1.614093284483465,2.6139440498404576,2.538014736131552,2.6945565972241985,1.2095276617837065,1.1774698818866522,1.243379907183863,1.4808235758016968,1.444633962085607,1.5188729550703781,0.2650577809515068,0.25907515806398834,0.2710404038390252
30,30,100,1,1,45,15,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.96165689637329,8.832964635607786,9.090349157138794,0.0,0.0,0.0,9.03651767595203,8.821714779499423,9.251320572404637,8.95837060740567,8.743202891352029,9.17353832345931,27.047806833154585,26.465795986012996,27.629817680296174,0.0,0.0,0.0,1.00602161794464,0.9810756388929044,1.0309675969963756,0.0,0.0,0.0,0.99437969127272,0.9775334270546198,1.0112259554908203,1.0000056685654848,0.9829543578491867,1.017056979281783,2.9904882604102165,2.93121031706362,3.049766203756813,2.4667310171461563,2.404238095602623,2.5325593701331344,0.7793999507392644,0.7592158628653166,0.8006865552223472,1.700325789567302,1.6555720573018249,1.7475663280983398,2.452484916756321,2.411103744923535,2.4953113222225296,0.851739868363468,0.8305647275529893,0.8740229715092375,1.627692623954765,1.5840275955327652,1.6738332185165867,0.24504871718220922,0.23972601513983058,0.2503714192245879
30,30,100,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.933661607719946,8.72738091734,9.139942298099893,0.0,0.0,0.0,8.994237282338755,8.799935634213114,9.188538930464397,8.905809972803752,8.649045886480817,9.162574059126687,27.06690310656503,26.58574017854768,27.548066034582376,0.0,0.0,0.0,0.989557681710155,0.9747597939433298,1.0043555694769801,0.0,0.0,0.0,1.001248534990926,0.9779947019683954,1.0245023680134564,0.9924006864396938,0.9697400374563249,1.0150613354230629,3.031868688023504,2.967349163410898,3.09638821263611,2.0584706459734616,2.004360345387278,2.115583561160099,0.7592988611263936,0.7371106162658556,0.7828643693925329,1.2969695459486437,1.2653191590751762,1.3302439457043571,2.0579667780235655,2.0214712320691617,2.095804330213942,0.8743463171820056,0.8520095248193723,0.8978858302645885,1.1777637623724178,1.1529867155092777,1.2036290857648575,20.45540072763594,20.035086363393212,20.875715091878668
30,30,100,1,1,45,15,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,8.928335099831202,8.727543217055526,9.129126982606877,0.0,0.0,0.0,9.01344783299341,8.838275487878054,9.188620178108767,9.015097816670394,8.806692020414108,9.223503612926681,26.993893360995635,26.51971763211304,27.46806908987823,0.0,0.0,0.0,1.0075014937898246,0.9817510860377435,1.0332519015419057,0.0,0.0,0.0,0.997564933420815,0.9725191685357711,1.0226106983058587,1.0002426713272816,0.9817319518517583,1.018753390802805,3.0268334480503674,2.970682391641798,3.0829845044589366,1.9217682844444286,1.876975110226344,1.9687516652321764,0.5541476905769389,0.5420627784693178,0.5667837392882509,1.406802017271813,1.3697165858893747,1.4459515295008833,1.940585717533772,1.9040490664078398,1.9785519997181906,0.6520494718064317,0.6374785579641754,0.6673020646494257,1.3037346676113282,1.2695632091326219,1.3397965200868274,19.43392718493207,19.099463302500606,19.768391067363535
30,30,100,1,1,45,15,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.941573087973202,8.783884607065612,9.099261568880792,0.0,0.0,0.0,8.963803549814678,8.835132382272555,9.0924747173568,8.942986754592145,8.681557474213871,9.204416034970418,26.892399683917436,26.37839630889077,27.4064030589441,0.0,0.0,0.0,0.9978522963132473,0.9857312790836942,1.0099733135428006,0.0,0.0,0.0,0.991370249261185,0.9666879365017891,1.016052562020581,1.001596091694851,0.9778441525032046,1.0253480308864973,2.984268814383858,2.9141210807653843,3.0544165480023313,2.3645039928659624,2.3018025571015794,2.4307170789166594,0.7438639129724729,0.7239856058198697,0.764864626031111,1.6712221646267797,1.641272722287433,1.7022849392286215,2.3861448352031065,2.326698969352292,2.4487079630493245,0.8303390677714462,0.8058958155821963,0.8563114532838838,1.591748585513564,1.551235431082773,1.6344346286444156,2.3998109469599513,2.3380570534897127,2.46156484043019
30,30,100,1,1,55,5,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,9.08361946666098,8.856959261424688,9.310279671897273,0.0,0.0,0.0,9.024147852709751,8.874573775878728,9.173721929540774,9.01120948497055,8.801810376168332,9.220608593772768,26.99660009863548,26.44866032241685,27.54453987485411,0.0,0.0,0.0,0.9977544358659596,0.968474465466777,1.0270344062651422,0.0,0.0,0.0,1.0003832889430488,0.9819539980898058,1.018812579796292,0.9978259674795219,0.9715690798217883,1.0240828551372554,2.953790786797172,2.865889365380287,3.041692208214057,2.0829767098776077,2.02541649228103,2.1439042248651465,0.20021571532797464,0.19457601031772842,0.2061921081182728,1.8806926401838657,1.84659605278103,1.916072071852012,2.0739397932298633,2.028359759383987,2.121615409816105,0.218985577825946,0.2126292459330327,0.22573365242847174,1.8495072957150167,1.817633529381321,1.882518882489421,2.073493606606318,2.0291112916750667,2.1178759215375695
30,30,100,1,1,50,10,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.974339587149164,8.763617882255476,9.185061292042851,0.0,0.0,0.0,8.988705282967398,8.854641720578309,9.122768845356488,9.034187303087794,8.83822381721361,9.230150788961978,27.24513923796769,26.82142702973078,27.668851446204602,0.0,0.0,0.0,1.0012905450886236,0.9737529622973302,1.028828127879917,0.0,0.0,0.0,0.9933321836768132,0.9653194169819268,1.0213449503716996,0.9847253678678239,0.9668088422013996,1.0026418935342483,2.999762363448208,2.9474287536557746,3.0520959732406414,2.289026698457119,2.2281997700073455,2.3532678204906547,0.46818869823247605,0.45843811080944946,0.47836307259023414,1.8041169917344304,1.754632118833472,1.8564740537109836,2.2586150501687103,2.213958801957489,2.3051098436772284,0.5133918593814517,0.5023647077975226,0.5249139785106751,1.7578265137852729,1.7101779292583972,1.8082063434653357,0.22713664428341368,0.22080215145345602,0.23347113711337134
30,30,100,1,1,50,10,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,8.916694217276145,8.70218728018545,9.13120115436684,0.0,0.0,0.0,9.008730353767712,8.853753815402012,9.163706892133412,8.97260303125781,8.836744839192995,9.108461223322625,26.916778576615748,26.35592800061427,27.477629152617226,0.0,0.0,0.0,0.9983227881345426,0.9752524162553344,1.0213931600137507,0.0,0.0,0.0,0.9964587824859982,0.9794372636237689,1.0134803013482274,0.9947731609753165,0.9767749024381344,1.0127714195124988,3.0371277071789398,2.9761859783836386,3.098069435974241,2.235558449816638,2.194764193290465,2.277897919520691,0.44660059079717834,0.43643182938422287,0.45725451602770656,1.7601143759130287,1.7101161276243282,1.8131242474883102,2.253817484250524,2.1973740487896185,2.3132370660533943,0.5006256644767497,0.49006873653686694,0.5116474348898721,1.6980033100973055,1.6509504876105165,1.7478168674515557,2.2539591919559814,2.18737288940866,2.320545494503303
