A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_mean,R_robot_choosing_low,R_robot_choosing_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_goSlow_A_mean,X_robot_goSlow_A_low,X_robot_goSlow_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_goSlow_R_mean,X_robot_goSlow_R_low,X_robot_goSlow_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,0.1,0.0,0.0,0.0,8.817131203625152,8.599609952563119,9.034652454687185,0.0056691463362733546,0.005341187643791583,0.005997105028755126,9.047173277854778,8.888584860324233,9.205761695385323,9.008805518687009,8.844231179294423,9.173379858079594,26.97199025163324,26.476226693337654,27.467753809928826,0.0,0.0,0.0,0.9967340299221378,0.9775224142914172,1.0159456455528584,0.0017728499670683837,0.0016794223089239954,0.001866277625212772,1.0002877168269337,0.9845572690612964,1.0160181645925712,1.001951098731494,0.9794941006772314,1.0244080967857563,2.987635665651377,2.9334160938720917,3.0418552374306627,3.712626174366538,3.581625220547752,3.8535738790193115,0.508793662311784,0.4459179425398273,0.5923112638495398,3.508960348309749,3.3748537867459754,3.654165936489797,0.20496877635067204,0.19674433472353922,0.21391082330811895,3.6877927736407363,3.543086092861928,3.8448229892123735,0.5143891665038313,0.45376405207110465,0.5937120193089496,3.6455696157082467,3.521174877693146,3.7790753648630395,0.06436376103800645,0.062111721877059135,0.0667852524964707,4.336375178817074,4.208844407604799,4.46390595002935
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,0.5,0.0,0.0,0.0,9.038698534677193,8.807445413985077,9.26995165536931,0.02564352865933351,0.02435256319845551,0.02693449412021151,9.02084356841793,8.805323977273993,9.236363159561868,9.040161825734758,8.864977045396197,9.21534660607332,27.120392549174625,26.605128309158957,27.635656789190293,0.0,0.0,0.0,1.0042140342405883,0.9743544719391968,1.0340735965419798,0.009230991797133393,0.008750625129237124,0.009711358465029662,1.0075203241872726,0.9918773914907465,1.0231632568837987,0.996312641396152,0.9785618995783816,1.0140633832139225,2.975172876204437,2.88610683682069,3.0642389155881844,3.856736760009906,3.706213704589663,4.020004000708662,0.48745971707809227,0.4224474275407996,0.5761215997387075,3.67827535982525,3.5364122218152483,3.8319958311241162,0.20029325369769876,0.19220540564173708,0.2090916617571066,3.8689210428538394,3.7279496696610273,4.020973011699786,0.48128496020267875,0.42596976299929284,0.5531102523786126,3.7390023649918636,3.607664128326159,3.8802647186408685,0.06950595052282504,0.06666522319145511,0.0725995504123702,4.263749763661643,4.169829108736883,4.3576704185864035
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,1,0.0,0.0,0.0,8.95254558845044,8.763469813359679,9.1416213635412,0.048941162192376216,0.04585204898881696,0.05203027539593547,9.018497034066138,8.857557723433207,9.17943634469907,8.981151963098181,8.790782672485463,9.1715212537109,27.18561321965867,26.477573040933805,27.893653398383535,0.0,0.0,0.0,1.0015587843229028,0.9740266155058398,1.0290909531399657,0.017440027638366468,0.01637541364414337,0.018504641632589566,1.0122419174199235,0.9870247914058241,1.037459043434023,0.9971443138446687,0.9697130265436761,1.0245756011456615,3.0096766589205277,2.9653011139704537,3.0540522038706017,3.841167057419664,3.672932337239019,4.025553197304253,0.4116342209455968,0.3608833095606881,0.47899516740938836,3.6653796136648373,3.5008460472910032,3.846141452791019,0.18750427594600053,0.182298879609919,0.19301568185978957,3.85166804239145,3.691850409065334,4.025948551655412,0.3907997426509693,0.345295965359071,0.4501170469809152,3.758313654987644,3.5826846399196075,3.9520495367054504,0.06920586361371214,0.06695956831260376,0.07160810350995438,4.286790809687238,4.177315860063596,4.3962657593108805
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.1,0.0,0.0,0.0,8.987248439184329,8.834152671497144,9.140344206871514,0.0055643797571213625,0.005294342813226169,0.005834416701016556,9.060841202725301,8.882214750652151,9.239467654798451,9.010571597130431,8.854369743962074,9.166773450298788,26.980912687298144,26.48381258668426,27.47801278791203,0.0,0.0,0.0,0.9953887450758423,0.9667552878268121,1.0240222023248726,0.001808739233499312,0.0016968387168595207,0.0019206397501391034,1.0067924864639957,0.9891118191991971,1.0244731537287943,1.008075068040075,0.9894941172471357,1.0266560188330143,3.0016585877970328,2.9669627878777605,3.036354387716305,2.4412710004927676,2.2893211264812123,2.6148256978923508,0.5488023841611877,0.4871342499483852,0.6283471888614309,2.3185203845717703,2.1878219646785593,2.4658265352022855,0.1391648436541099,0.1349809568727805,0.14361639558400482,2.471082390814898,2.3413381012368344,2.6160497114842736,0.5256059655436113,0.46001547777730056,0.6130110552969953,2.420661287972826,2.287903024202769,2.569775535733212,0.04554702434738304,0.04417177560592237,0.04701065919114957,30.31520475953916,29.731337234029233,30.899072285049087
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,0.1,0.0,0.0,0.0,9.014811233576806,8.830897544941141,9.19872492221247,0.008866103086296132,0.008466763131223161,0.009265443041369103,9.00405205468097,8.86406544582457,9.144038663537371,8.93274714206236,8.704344084463179,9.16115019966154,26.83701855563262,26.21096705511788,27.463070056147362,0.0,0.0,0.0,1.006900360266568,0.9903605153323113,1.023440205200825,0.0023327685372036915,0.0022051109608990233,0.0024604261135083598,1.0035288059472647,0.9865681794323278,1.0204894324622016,0.9952422341747371,0.9696096274511954,1.0208748408982788,2.979325731612413,2.926279532857378,3.0323719303674483,2.4118766825633493,2.3469898117628025,2.4804534009397563,0.5583390037061877,0.5455281824020245,0.571765975916899,2.1866308056790236,2.1236736703748704,2.2534347591342914,0.21376454454641672,0.20951080993078092,0.21819458741503214,2.44764515609603,2.384183286366765,2.514577850785724,0.5216317540765395,0.5082484293296299,0.5357389665238449,2.3837231842115325,2.329581510568725,2.4404413450699316,0.057215238291100104,0.05582765123903426,0.05867355993379569,29.44152479401144,28.57404022962058,30.3090093584023
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.5,0.0,0.0,0.0,9.026850250299683,8.865710286689259,9.187990213910107,0.02642826461595341,0.02505743660615343,0.02779909262575339,8.923084999214296,8.727050548234958,9.119119450193635,8.973663368080915,8.763613966078749,9.183712770083082,27.166733737874925,26.584538361915016,27.748929113834834,0.0,0.0,0.0,1.001457289074799,0.9860440091247005,1.0168705690248976,0.00960568533726671,0.009082685125941712,0.010128685548591709,0.9892000954950573,0.9628673240577984,1.015532866932316,0.9967514619628706,0.9787490147295472,1.014753909196194,2.9871413284504573,2.9129783623361365,3.061304294564778,2.598824634503455,2.496874046115647,2.709455185032919,0.4822924060369715,0.4354818138753161,0.5403785000423891,2.463752898461303,2.3740461425007244,2.5605052818031613,0.13809695771189093,0.13307232067246058,0.14351593187108316,2.6249943665641235,2.5113798706460395,2.7493757655485136,0.4614248897184572,0.41244534682230755,0.5236051001679326,2.571529160738838,2.466297073604811,2.686141584480318,0.04931154204047439,0.04754459928089173,0.05121488700815996,31.23810590192473,30.430031776186716,32.04618002766274
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.070389921582386,8.808179528198151,9.332600314966621,0.00886114355326725,0.008445901193816234,0.009276385912718265,8.97634263631694,8.81589437514827,9.136790897485609,9.007527353711716,8.810723527540572,9.204331179882859,26.809936816024674,26.432665333103433,27.187208298945915,0.0,0.0,0.0,1.0088373984416648,0.979911720960414,1.0377630759229155,0.0022043224507595663,0.0020897206299249744,0.002318924271594158,0.9946132382197549,0.9755063712787464,1.0137201051607634,1.0088971756456764,0.9899318838267799,1.0278624674645729,3.027041044637817,2.965343708772143,3.088738380503491,3.535948850166116,3.4409060795929514,3.6363912007005252,0.6571892357001388,0.6432125429123845,0.6717868338010426,3.255214818632088,3.1644379453300555,3.3513536629083993,0.31240441278192604,0.3056546676671185,0.31945899770148384,3.519768188871594,3.42504740714303,3.6198770466061587,0.6726420709203738,0.657635906016055,0.6883490592405092,3.45446987214296,3.360278082989528,3.5540945202876983,0.07715624607314343,0.07519246825563523,0.07922534936604834,0.4248884117901879,0.41579901712521306,0.4339778064551627
30,30,100,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,1,0.0,0.0,0.0,8.994976967656859,8.731054523050334,9.258899412263384,0.0477861693000671,0.04542865445011855,0.05014368415001565,9.039299141327785,8.870018316792711,9.208579965862858,8.933188627122327,8.77686839077506,9.089508863469593,27.034034757300507,26.324513740439453,27.74355577416156,0.0,0.0,0.0,0.9967595245597317,0.9783784237498061,1.0151406253696573,0.01830896916344542,0.017362558377085825,0.01925537994980502,1.0006984668567935,0.9827436658808467,1.0186532678327402,1.001903558466232,0.9837008830622032,1.0201062338702607,3.0105354626901573,2.9555967033003627,3.065474222079952,2.6407796553044345,2.5140570027697393,2.7809554973044825,0.4249697865474059,0.376475530031607,0.4878044527445933,2.511173651396501,2.38945296132944,2.6459610747619817,0.12992306863945094,0.12574411201364735,0.13438933914931334,2.6627172841698465,2.5500731383269075,2.7857729772880595,0.40130737307965,0.354702338434482,0.46201203941625657,2.622830878966056,2.4991134065282847,2.759435477096623,0.04978742932096165,0.048246465713674594,0.05143007554515213,30.786688586655313,30.150450240747436,31.42292693256319
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,0.5,0.0,0.0,0.0,8.956359832210351,8.792527701010222,9.12019196341048,0.0436340789731929,0.04123437624805982,0.04603378169832598,8.90475492006748,8.693447341686038,9.116062498448922,8.99480334283911,8.751705524261945,9.237901161416273,26.932793167524515,26.264310275673147,27.601276059375884,0.0,0.0,0.0,0.9958407030338703,0.9786238709542151,1.0130575351135254,0.01222058226672807,0.011542667761373235,0.012898496772082907,0.9977907764951517,0.9765522324357403,1.019029320554563,1.000249627947967,0.9841430733386214,1.0163561825573124,3.029646297839848,2.9600273222290094,3.0992652734506865,3.5860428873898815,3.5013925031215924,3.674887727843336,0.6234140048531073,0.6017655431863566,0.646678195163149,3.263147922704034,3.1895029435392397,3.3402741792686292,0.3130272837336076,0.30684346645794996,0.3194654723304766,3.5787658529095676,3.4897946360445937,3.6723923408396555,0.6403396038022539,0.6208941228092493,0.661042471394079,3.4980926554597613,3.4158682998256755,3.5843731399262144,0.08406574754356526,0.08196089520721973,0.08628155963194815,0.4214548889674846,0.410062309277714,0.43284746865725526
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,1,0.0,0.0,0.0,9.023975750917044,8.787117160806728,9.26083434102736,0.08188073824105829,0.07662548748413545,0.08713598899798114,9.058015171667234,8.880642315012492,9.235388028321976,8.953694134304401,8.769287628550423,9.13810064005838,26.656860061201346,25.9633699739364,27.350350148466294,0.0,0.0,0.0,0.998855081052185,0.9739280116164526,1.0237821504879174,0.023662373430350443,0.022229235417040256,0.02509551144366063,0.9831932241988227,0.95916224598502,1.0072242024126254,0.9967557463169526,0.9786772177169701,1.014834274916935,2.9910160667303667,2.9362447693769615,3.045787364083772,3.658662566922526,3.558244914059822,3.764912613508081,0.5916006766518462,0.5704511311836137,0.6143788475788249,3.3411319535215687,3.2565380652464353,3.4302379804310825,0.2999935505613602,0.292521708036816,0.3078571030108416,3.6347711471001363,3.558974542830029,3.7138665350213906,0.6107771627960688,0.5927528787124219,0.6299319798643772,3.5399315463971743,3.4373742890195444,3.648796790654458,0.08767749230058267,0.08533577389144996,0.09015135620075813,0.4314025968798336,0.4209176063254027,0.44188758743426454
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,0.1,0.0,0.0,0.0,8.904345685276917,8.701717289956855,9.106974080596979,0.008708749074960739,0.008198591690732022,0.009218906459189456,8.895516244880515,8.702125882814443,9.088906606946587,8.855403930533024,8.602796137692183,9.108011723373865,27.14379367837752,26.375404171320483,27.912183185434557,0.0,0.0,0.0,0.998597521467318,0.9835651818215461,1.0136298611130898,0.0022223248786762554,0.002118866116219159,0.002325783641133352,0.9985243407130345,0.9803104941963441,1.016738187229725,0.9927304124828727,0.9730638388053447,1.0123969861604007,3.004182122802412,2.957636328053373,3.050727917551451,3.374957696607586,3.2865437196120832,3.468260175294559,0.6632385378970744,0.6478035225305101,0.6794270370208692,3.087938707080151,3.000416243790826,3.180720669793387,0.29804700283089897,0.29160277903676163,0.3047824892895815,3.363946844680675,3.2720984888810527,3.461100519313769,0.6631389356296565,0.6482145994613813,0.6787666958768224,3.30133280242258,3.209752456638655,3.3982925560363078,0.07486040859295463,0.07303324630337855,0.07678134157863588,4.012612503592865,3.912966961745937,4.112258045439793
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,1,0.0,0.0,0.0,9.055216205904207,8.884859497671181,9.225572914137233,0.0852398696521187,0.08180178333746421,0.08867795596677319,9.004038085778111,8.842315186294469,9.165760985261754,9.013409305549645,8.840464280333972,9.186354330765319,27.012399947939855,26.580095587492767,27.444704308386942,0.0,0.0,0.0,1.0066963175471055,0.9856482267115766,1.0277444083826344,0.02475096632931393,0.023573600921089448,0.02592833173753841,1.0064949565258363,0.9862717846796032,1.0267181283720694,1.002626886910988,0.9887508584718213,1.0165029153501548,2.963494325062991,2.8802459957589797,3.0467426543670024,3.48353934108532,3.390471948712489,3.5818602832577504,0.5909543048823906,0.574075612792082,0.6088555806808814,3.1730997133682757,3.088449492238096,3.262520998934293,0.2961079546191703,0.2875487218797386,0.3051923717683337,3.4777097512798907,3.3926542407065376,3.567139698094851,0.5962973964276987,0.583102612571787,0.6101031644190505,3.376286838545928,3.296068371185162,3.460507359919263,0.08625478052881792,0.08389247293288091,0.08875398217261461,4.054730812610252,3.9584801931494265,4.150981432071077
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,0.5,0.0,0.0,0.0,8.982475911168947,8.720601246529009,9.244350575808886,0.04204078017546638,0.0394930961456319,0.044588464205300854,9.03207828836441,8.878780848281181,9.185375728447639,8.984941621746115,8.841540570800214,9.128342672692016,27.479604129604194,26.799281212929788,28.1599270462786,0.0,0.0,0.0,1.006165786862083,0.9892097186278599,1.0231218550963062,0.01135703723301852,0.01068733028455445,0.01202674418148259,0.9959857187039551,0.9768114470539017,1.0151599903540085,0.9905264406530547,0.9773691553972559,1.0036837259088536,3.007816208702073,2.95359131083814,3.062041106566006,3.4779921877160516,3.3855982812282504,3.575570487873164,0.6035920233631669,0.5818178783247946,0.627059298291128,3.165152266585772,3.0938356004193803,3.239834381891589,0.2935065886881818,0.28520586248935065,0.3023049730839752,3.475031625594253,3.385990607564603,3.5688821214011317,0.6127902525602388,0.591547853270321,0.6356151004290466,3.408725803366262,3.3140226087940525,3.5090007936556415,0.08091354467217378,0.07793316440788305,0.08413094525855838,4.043509088931924,3.946634333428913,4.140383844434936
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,0.5,0.0,0.0,0.0,8.966098297775492,8.792709646917414,9.13948694863357,0.0430569629022746,0.04092220206133522,0.04519172374321398,8.91217951787383,8.743696982712745,9.080662053034914,9.013915549587232,8.782339004933037,9.245492094241426,26.845823450296677,26.430529704390253,27.261117196203102,0.0,0.0,0.0,1.0000215047925352,0.9712976221391777,1.0287453874458925,0.012448345765171032,0.011780153477290464,0.0131165380530516,0.9899130212606784,0.9608998973149503,1.0189261452064065,0.9934512633106843,0.9648503695719707,1.022052157049398,3.005368416803998,2.957671085193822,3.0530657484141734,2.4782222966458343,2.42459551804726,2.5342749455943734,0.5265014107172472,0.515798128908507,0.5376583112557572,2.2707828330054673,2.2114597699659115,2.333376344243847,0.21338730243975038,0.2075400268153479,0.21957361486171592,2.516984705439976,2.456663537329768,2.5803427044879643,0.4921592759866601,0.47633072397396403,0.5090759577588818,2.4528997480864203,2.398343416987528,2.5099958945814222,0.0629546806014799,0.06178248103320922,0.06417222072236456,29.36796750917723,28.654935614978303,30.080999403376158
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,1,0.0,0.0,0.0,9.101014599510483,8.850756201021296,9.35127299799967,0.08305586207412,0.07918028362344304,0.08693144052479695,8.971032136732228,8.790469032557946,9.151595240906511,9.02402502796211,8.774947764901817,9.273102291022404,26.994097933896935,26.604874355048544,27.383321512745326,0.0,0.0,0.0,1.0013027170913058,0.9783099466476136,1.0242954875349979,0.02631940414813959,0.025015536093581734,0.027623272202697443,0.998701398280514,0.9769030731321315,1.0204997234288964,0.9969578032360366,0.9759402217301344,1.0179753847419388,3.0057722582892814,2.948646838130097,3.062897678448466,2.488727649011735,2.426247495339339,2.5545108093160556,0.4905429107216516,0.475351181587758,0.5067377209955581,2.276873217459128,2.2347241812396343,2.320642760285447,0.2095185378978496,0.20512259758820675,0.21410702155442946,2.502327226256971,2.451026163843137,2.55582170574447,0.45466245389735127,0.44177657126525177,0.46832264091799986,2.4416593447249615,2.3860204989595815,2.4999549923526976,0.06604752305354931,0.06416838795821536,0.06804003721651439,29.906957892911358,29.10303682912108,30.710878956701634
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.989450156225178,8.734005374785879,9.244894937664478,0.008498611183492426,0.008083298289447214,0.008913924077537638,9.059127930380654,8.877736486866938,9.24051937389437,9.146803748556886,8.87808896345669,9.415518533657082,27.141635449669973,26.43197845377485,27.851292445565097,0.0,0.0,0.0,0.997396558221137,0.9792705326809075,1.0155225837613666,0.0020997033486271376,0.0019753404263781775,0.002224066270876098,1.000726111236998,0.9838216373021172,1.017630585171879,1.0038366040273095,0.9854360803991008,1.022237127655518,3.009271443199263,2.9330701067502303,3.085472779648296,3.0964822231822233,2.980575542800058,3.2217682484048766,0.9943300986914452,0.9418738174342969,1.052973938280659,2.8413307097842386,2.7385856467774174,2.9520857776732017,0.27257125886299177,0.26511335721130713,0.28046090217468045,3.0826253728833097,2.9692445441284487,3.2050088807645847,1.0095042261563998,0.9563891413825995,1.068865947175062,3.016837050906087,2.903224510981715,3.139703787730951,0.06630270753874078,0.06483917534692767,0.06783383435744328,0.40908402587791215,0.3985458923699932,0.4196221593858311
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,0.5,0.0,0.0,0.0,8.939441846625133,8.797858126589652,9.081025566660614,0.04213269139888292,0.04019221530825833,0.04407316748950751,8.937676402001975,8.73577125206312,9.139581551940829,9.038105055745286,8.889928366896175,9.186281744594396,27.177253722449635,26.50159093087689,27.85291651402238,0.0,0.0,0.0,0.9953018327507678,0.9766783141984671,1.0139253513030684,0.011798839908186013,0.01127728977144427,0.012320390044927755,1.003856319087118,0.9844578915800885,1.0232547465941475,0.9969731741438623,0.9755074865427522,1.0184388617449724,2.9882733702956283,2.934392372647062,3.0421543679441947,2.108409627442381,2.035305167721808,2.1869612995803633,0.784890224168921,0.7515823295371372,0.8212872329077612,1.9465531355077066,1.8829015996006975,2.01465872432825,0.1813448024630865,0.17843206874986497,0.18435420948791068,2.1455458391183444,2.069863054165874,2.2269732240215716,0.7554305558183578,0.7234572663399329,0.7903606491397615,2.091515495354243,2.0158666219860617,2.1730634509733235,0.05178608773284819,0.050278338923496715,0.05338706102305094,28.948101493601552,28.12138230752842,29.774820679674683
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,1,0.0,0.0,0.0,8.921600871509893,8.784104853251863,9.059096889767924,0.08646657661977515,0.08262987649049856,0.09030327674905174,8.980775299871336,8.838236403101591,9.123314196641081,8.979510415447178,8.792263361745592,9.166757469148765,26.9866209416263,26.448870945201662,27.524370938050936,0.0,0.0,0.0,1.0039789828230954,0.9870903260200043,1.0208676396261864,0.025612782778331074,0.02426751214438276,0.026958053412279387,1.0010620541501398,0.9846532421605928,1.0174708661396867,0.9950069987777248,0.9751213205321125,1.014892677023337,3.0006096017815636,2.9461770213038143,3.055042182259313,2.1411970858965996,2.08440118743773,2.2011748404092923,0.7592137279900648,0.7304459146618841,0.79034042093017,1.9515968128246577,1.8873582553397799,2.0203623273410387,0.18142914379821434,0.17706442678303283,0.18601448370440388,2.156479879276773,2.0846967371776457,2.233382783597411,0.7283144368456944,0.6993702093743212,0.7597578762406172,2.101725084317226,2.036665413035584,2.171078474913674,0.05579946425177202,0.05452703980705291,0.057132693340614576,28.88755642074988,28.2391271619741,29.535985679525663
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,1,0.1,0.0,0.0,0.0,9.080581758639786,8.848272323069564,9.312891194210009,0.008681435633931601,0.008302583862682976,0.009060287405180226,9.074197245680692,8.9045150856974,9.243879405663984,9.058420972164633,8.871651802330138,9.245190141999128,27.190057729346705,26.404329348835628,27.975786109857783,0.0,0.0,0.0,0.9966150561122966,0.980389725477975,1.0128403867466182,0.0021710539443805816,0.002049537660547166,0.002292570228213997,1.0009546461241774,0.9839953429548228,1.0179139492935319,1.004658859761956,0.9760482489831254,1.0332694705407863,3.0040529230522113,2.9380629330679495,3.070042913036473,2.9598018856999957,2.8444327455736915,3.0849253155151986,0.931458228905019,0.8970613390925167,0.9685981227436193,2.7161299396972045,2.611080858888633,2.8299860192639326,0.26235523713673914,0.2576320306646577,0.2672548603823289,2.959121883749006,2.8445795481135168,3.0832757708995198,0.9519182559381515,0.9100126053026971,0.9978696835271009,2.9014537563420215,2.785616275694398,3.0273432472518316,0.06409691107955483,0.06264960808929827,0.06561266528066743,3.951890720956703,3.8764672128765008,4.0273142290369055
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,0.5,0.0,0.0,0.0,8.973308016777867,8.8229368968634,9.123679136692335,0.04278593376978399,0.04101722966355306,0.04455463787601492,8.954567609368898,8.77657808363373,9.132557135104065,8.961666978390733,8.745821988144689,9.177511968636777,26.997203498120665,26.352790180828627,27.641616815412704,0.0,0.0,0.0,0.9854460465830035,0.9726109597051741,0.9982811334608329,0.011634749340599748,0.011116532696867583,0.012152965984331913,0.997342829110197,0.9778309705041309,1.016854687716263,1.009489130295113,0.9815353946548487,1.0374428659353774,3.0348315820285015,2.946172802746215,3.123490361310788,3.223328986616546,3.1074387304305056,3.34819823919492,0.9090875333842808,0.8728283446261894,0.9484898664004955,2.940659945209374,2.820571826873074,3.0714284880340457,0.27174492303976816,0.2644457251517224,0.279458501711998,3.2163645440866278,3.1043375425107347,3.3367797452897987,0.9291258026994266,0.8902965995068955,0.9714964380761917,3.1397912870755897,3.0304695866319777,3.2572955477000054,0.0720618838362937,0.06937444155957753,0.07496593043074341,0.4112321040110824,0.4015266746234809,0.4209375333986839
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,1,0.0,0.0,0.0,8.998545500500637,8.777532652331926,9.219558348669347,0.07878077213824776,0.07421646654751796,0.08334507772897756,8.959419890363483,8.723321955182854,9.195517825544112,9.062392697444816,8.888149027432993,9.236636367456638,26.95300555752978,26.200126326313708,27.705884788745855,0.0,0.0,0.0,1.0048674619808098,0.9862444504347619,1.0234904735268577,0.023138952457505448,0.021850908167073125,0.02442699674793777,0.990261938810979,0.9651056516375198,1.0154182259844382,1.000868209873405,0.9822833313687043,1.0194530883781057,2.9816946177259065,2.927573781626429,3.035815453825384,3.3191973923204983,3.219252634015302,3.4255467474854444,0.8557250054938531,0.8155722515601775,0.9000361373207677,3.082960869070719,2.97334871693532,3.2009640331751905,0.27020892966926197,0.2634848995345664,0.27728513637477203,3.3215743561369013,3.209253704050429,3.4420423776843507,0.8563572476463459,0.8122364975032241,0.9055466104298986,3.2607844426838435,3.1496750668194338,3.3800195559260744,0.0772197236478194,0.07517387212557718,0.07938004588638974,0.4222967825796923,0.4104409703001647,0.43415259485921986
30,30,100,1,1,10,50,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,0.1,0.0,0.0,0.0,9.01052555085222,8.752464580251727,9.268586521452713,0.008939680681922909,0.008609099578125591,0.009270261785720227,8.999783360853735,8.81809643333705,9.18147028837042,9.020515100655157,8.869607099525224,9.17142310178509,26.597664873425103,26.109577087869532,27.085752658980674,0.0,0.0,0.0,0.9981328475402006,0.9688093372655568,1.0274563578148443,0.0022589818816739775,0.002146833624974332,0.002371130138373623,1.008811738453087,0.9918076629581384,1.0258158139480358,1.0060744705955056,0.986681515736001,1.02546742545501,2.9700649182020498,2.9138641352156776,3.026265701188422,2.0126088672850626,1.9388257780467946,2.0922298328252613,0.8531749537776722,0.8221243146793785,0.886663146338238,1.8289343909054219,1.755458252856247,1.9088300298697307,0.18029143988231602,0.1765497617233441,0.18419514929765693,2.037148167700469,1.9627655588084914,2.1173905758517235,0.819613599511235,0.7895688500932593,0.8520353293746934,2.02310917366395,1.9561957727546433,2.094762367087042,0.04640009766812319,0.045294497367051746,0.047561021912849714,28.75370440356445,28.091267924534392,29.416140882594505
